,df3952cd-2a69-4685-a128-4707ebaf936d,b4d90c3d-c174-4379-bb7f-735956bc43d1,d49349f0-da3e-4573-b780-1fd1e9a75b86,9c88ac16-1131-4894-a89b-9819b197dc04,449f8345-f732-4c63-85fd-40444b088fb1,d2adcb6e-4f00-4b90-a4b5-ef8587232318,b8024b43-c91a-41c3-8440-dc5e287b616e,aecce2be-add3-461b-928c-2fdfbece0b9a,654e33c8-374f-4ce8-a550-f97c2bb093f6,10de5540-33ff-47fb-acf2-5f267b263fa8,779388eb-8467-40c0-87a6-4a3c29ac5d03,6ddd0ff8-3331-498d-991c-a864fa654202,a7e93e70-6e34-4264-84fe-3c5450e2a4c0,a4017d00-9cba-4fe7-a119-5af49e954985,8562a7aa-a694-4241-87e0-eebc8c5939b6,baaa9216-5723-4c6d-9131-fbe2932c894a,4f41b882-4bd7-4829-b58b-ecd727aacb08,5759aaab-b7f9-4f26-8220-3bf108ce2a05,72b2404a-d1e8-431b-b88e-ba074a93fcc7,fbe23aa4-6022-43fd-84a7-816fc26aa70b,43ed0e15-cbd1-4874-a80f-3476a933d269,20546ab7-8bc8-4afe-92f0-1f8187bd0fee,04af9077-0b70-4fed-8a2a-20dcde777ee2,94aee06f-a78c-4b09-899b-c2adc4236d59,fdbc648c-6156-4318-9b42-38cd6ae8b55d,ccc33547-bc30-418e-8199-2c8d72463d8e,8fbc742d-250d-449d-881c-cb4e8aaf9963,abc68835-423f-457b-a799-092b2773f6f2,7b618efb-e77b-45d8-8cc9-013091c47850,26089d4b-1d2b-449d-b2c8-c4bffd8d528c,98b61247-e6be-41c9-82fb-0707aed560bf,113795b5-2370-437e-abe7-b8af9b8b7e6d,a6227213-4b2d-4724-856c-5bea2305eef3,f8a645f2-d3a2-4cae-a72f-e1d60bd82521,45718b04-9e75-473d-8379-0c2b7c19a558,80830c09-b64b-444b-9345-ea0b95d29961,eadde7b6-e84c-4024-a757-27c6bd7f9898,015d9212-a8b5-41cd-ba0f-15d58cee8812,50263829-8b9a-4ce1-93cc-43fa3ff76c36,f2c1fdf5-fb77-46c2-ad66-6f619a1182d6,65a73095-0cdf-4fd4-baf4-df819119f677,fb727248-4e01-4c6d-b12b-1d5b7ca4baa8,142cee17-f038-4def-898e-06a44cb0a64d,52aada7e-991e-4592-8ea1-cae3bba3485e,af7e5686-500b-427d-8837-d0de43b2c6c5,2fcbfc64-7b10-4b42-8006-8a08c26faf99,4d2e2283-d9d8-45a3-a0d0-c77f080ce962,53baf666-fde5-4fb3-b4bc-8573b88c4c6c,4c77757e-519c-47f1-badd-3ed502c37629,2b3f8df4-dd8b-4513-9969-a07939471426,ce1a4049-39d6-4ee0-b749-736e9f5d4a75,bf7b2929-6c9e-4def-839e-1f3d0da421dd,d3e5d69d-17f4-4f56-95d8-33c772e3147f,812c8bc3-4ea9-41d2-9976-34877d45898b,eca73ec1-d809-4706-87e3-fd99181756fb,4740481c-2af3-49c3-b3d7-7a338282e646,fdf46855-e0fb-4b1b-9c90-2edea22873d6,3f092dde-71fa-42f6-b52d-77a6d01e7d07,35fba664-a88b-48dc-acd8-760420c0de3b,3ff7129d-93a7-48e2-995c-2f5bee0ab24a,94f0fd64-596a-4db6-8504-27d00ae739b9,53af003f-3a7f-4e89-8a44-389a7faa480e,33c58663-dd1a-454b-8c54-a465109b8019,9ebac7d2-9de7-4ba9-b635-feffd1f04be8,426c7680-32f7-4f5b-9ed2-e86947a09d1e,3b01d7c2-6b03-4f89-9a4a-2319be55878a,90bb103c-eeda-4413-9efa-3d67bcd82839,fcfd8c8c-9f44-4ba6-a34c-ba0ead2d1c79,a394fa35-44c4-46ff-829f-595e659ea86f,59569e70-0fba-44d9-8221-2e30f50e9c83,cde33ec3-91ac-4c33-a68f-b08e142e04a2,e3b39a93-04d2-4428-9b19-e30de286055f,d74ec796-b1ef-4836-9392-409047c97003,70b58c19-122f-4698-961e-7f71dd514dac,3e0ced40-94e0-4887-be2f-2518c9a099fc,b96b2f74-85af-47dd-b99e-cd5c95dff6cd,05cd62a2-15b9-4baf-b164-db66520d985e,2e0a4654-d541-455b-946e-b9adcd131955,ee287df7-b6a6-4761-9fbf-f0b6a7bad370,8a7d1562-3cf2-474e-8d7c-2fc4025eb8e1,fed28e91-27a6-4d8f-b66c-85c29faaa4d5,96d24a01-b8d2-4219-84c1-f7aa886716f7,aaae5cc2-732a-4101-968f-473fa165f8f3,500628e5-2fd9-47e9-8fe7-f89ccdc907bf,ee5bef82-48ff-4fea-bb80-4a8897cb971d,e581bba5-c0e5-4517-92a6-2f805f5cd376,34d09f80-34ae-4d5b-b81e-da473c28e3cf,13e6ddbf-0c45-4bb6-8631-28e294988082,b308e822-f623-454a-8eb9-6a53b4158d14,4cdc4bc3-b5f5-4cd9-9563-c016ceb29bc3,b455efbe-4c4a-446c-9d60-df4bfd282af2,6479a950-0637-4333-93ca-ed37a617989b,c2c0ab8a-bca2-4461-8e42-0d4df70fd0e6,364ffa19-1510-4cfa-a6a5-561037963b51,af8d572a-f20d-4cf4-8bc0-aff3dd8e1ce7,ffd91203-3937-4efd-a691-8ac716bc8883,2d212b26-e08d-482e-b65b-4d397f08a024,1e8ac9ce-7e05-4367-a409-0ab4e9a7fd24,5b4f993d-2919-4529-956c-df8756f67c57,65f988d8-ad7c-4041-98e0-de0ffb57271c,cb84a2e3-c183-462e-a8c1-d8bf7b338ab2,36d09982-af60-42e1-b9eb-2dde51a64daf,7b48fc83-e90c-4cc1-8f97-75194e8e53ea,f32b3b68-4b47-4ca2-b286-504f10fadd24,79c4d594-80c3-4f59-94da-877648d3a7b8,86fdb729-e0d8-4caa-9f8d-7c45dde93133,995f09f3-af9d-4af1-adaf-7ca167fa19e6,52e4b1c8-5d1e-4947-b737-a3a68c2e95c1,d2ce968e-145d-4e3b-acb6-2d348f60b9e6,3c478500-0e41-482d-a31c-95985f18c326,686426f3-11f3-44b1-bae3-b75742244513,aef874a7-de2a-4143-95fc-5af99e2fb719,1bff2ada-3bd5-4d79-a4cd-908ec885f43e,f9bcadb2-fc9e-4366-8e51-c1bd5c76e64b,8c0d5dcb-4e10-4dd4-b99e-971ac97deefa,920fa077-2cc9-4f8f-b448-6afb1ac7d03f,58dac2e9-7732-4144-b977-e81832f7a694,755360c4-de85-46dd-b9bc-95b115361154,00fb1709-3c81-433a-ac43-378be5cc19ec,e90aab3a-f6ce-4c87-9508-8bc3f8250208,99a9c9e6-f91b-4336-9d8e-15ed9e96aaab,0490a198-b53f-460d-8bff-d1a59c384226,888fcbba-c4e9-4295-ae9e-68d331598632
CDH9,75.13218577460215,58.429684962650214,56.09126339720689,56.52582007145177,54.402078596947064,74.37544657356284,71.79766157843456,66.21370574861969,68.67684313088665,61.996752192270215,50.48132510555375,46.97823968821046,58.39265995453069,69.2253978564469,60.78369600519649,58.86164339071127,92.60701526469633,69.97531666125366,54.02565768106528,68.56706722962001,78.34654108476778,69.07177655082819,74.69957778499513,70.15427086716467,64.64501461513478,54.7089964274115,94.94251380318285,66.94056511854498,69.3835660928873,50.359207534913935,54.87755764858721,51.01136732705424,53.537187398506006,63.09061383566093,49.46638518999675,39.848976940565116,64.492692432608,71.46313738226696,57.827216628775574,79.23351737577136,66.4507957128938,52.32445599220526,87.80513153621305,63.833712244235144,67.83338746346216,64.31860993829166,101.88860019486846,58.61675868788568,66.06073400454693,55.13900617083468,60.74504709321208,72.72815849301722,44.25787593374472,60.5985709645989,86.02923026956805,61.67359532315687,65.88372848327379,57.95940240337772,58.60019486846379,56.55147775251705,58.84670347515427,83.71906463137383,60.402078596947064,49.502760636570315,70.33192594998376,63.39298473530367,62.72491068528743,60.77135433582332,69.00422215004872,76.3059434881455,55.28970444949659,47.94511204936668,63.520623579084116,68.98441052289705,57.149723936342966,64.43455667424489,56.3686261773303,61.9149074374797,54.785319909061386,50.93017213380968,54.752192270217606,57.91555699902566,49.025332900292305,52.26632023384216,63.14095485547256,67.38454043520623,67.42351412796363,56.8551477752517,99.80578109775901,65.41506982786619,59.76973043195843,55.67846703475154,45.18674894446249,62.128937966872364,57.74861968171484,69.32770379993504,61.37512179278987,79.91360831438779,65.06787918155246,46.51412796362455,61.960701526469634,46.46606040922377,60.09516076648262,36.59987008769081,79.99350438454043,59.48002598246184,54.59727184150698,51.14355310165638,59.87820721013316,46.97401753816174,67.18967197141929,72.26209808379343,78.4910685287431,61.78467034751543,62.375771354335825,52.7866190321533,53.33257551152972,55.28775576485872,54.683338746346216,68.97531666125366,67.61058785319909,71.2582007145177,71.16239038648912
FAM135B,39.69405343292157,27.37819592071244,31.80063200229819,30.568658431485204,30.632576845733986,34.6834243033611,34.71617351335823,28.010772766446422,38.92013789141051,27.962510772766446,25.327492099971273,25.47773628267739,28.90132145935076,42.220769893708706,34.16216604424016,34.449870726802644,43.02456190749785,33.85952312553864,30.06478023556449,35.88695777075553,34.42344153978742,32.821602987647225,35.83596667624246,37.3912668773341,37.048692904337834,26.602125825912093,39.65800057454754,35.034903763286415,36.97759264579144,23.201809824763,28.439672507900028,24.594369434070668,26.773197357081298,35.20755530020109,28.984774490089055,20.304510198218903,41.13789141051422,35.48204538925596,36.22852628555013,41.29503016374605,35.233553576558464,25.77808101120368,46.77750646365987,32.10959494398161,28.406492387245045,35.01996552714737,34.53863832232117,33.46337259408216,35.488652686009765,25.394857799482907,31.931485205400747,37.36684860672221,22.826917552427464,32.986641769606436,40.29574834817581,27.979747199080723,31.516374604998564,29.717466245331803,37.21847170353347,32.88035047400172,27.97084171215168,39.8045101982189,31.42056880206837,30.899741453605287,35.71933352484918,32.07914392415972,28.760557311117495,35.92976156276932,34.11749497270899,35.8292157426027,26.99870726802643,26.073111174949727,38.81413386957771,36.56492387245044,32.4997127262281,39.412237862683135,38.66949152542373,33.70554438379776,26.302786555587474,25.96021258259121,27.439672507900028,33.37776501005458,28.140045963803505,36.290290146509626,29.400603274921,38.55616202240736,40.1834243033611,27.342573972996266,40.69936799770181,36.83883941396151,28.829359379488654,29.894139615053145,23.645073254811837,35.15268600976731,30.27334099396725,37.07612754955473,29.948290721057166,33.68428612467682,30.68873886814134,29.757540936512495,32.63085320310255,22.14478598103993,29.070669347888536,17.16518241884516,40.19290433783396,35.95274346452169,26.884946854352197,25.426314277506464,30.6427750646366,59.656851479459924,31.444412525136457,34.329933927032464,43.34085033036484,36.68141338695777,30.814133869577706,32.54840563056593,26.87819592071244,33.28468830795748,32.98635449583453,42.013501867279516,32.42214880781385,33.633582303935654,40.51407641482333
ATM,80.10230470829848,56.16627367460257,54.86978017798737,54.09713242564844,50.295580740853424,78.71712177683122,72.69232524530311,58.91595040693694,66.65193580284476,55.28865900966,49.98874267893816,50.42526812200502,57.695519890469306,56.422301665779266,57.08777667909029,54.47242716969651,93.76960523313303,69.43759032478893,45.91944930402373,60.945538906214345,32.195177607058646,65.64022210390203,76.82748916102533,58.793032631018484,61.505818817981286,61.93527040389442,93.6910321746406,62.4789685859892,62.200730204609414,43.81045105347228,56.970867878603485,48.096523921807254,55.25435460561345,58.68563170305013,44.86628128090059,40.12497147638244,53.561344793489006,70.48429299459953,58.90332395223245,85.15623336122309,58.13835856088841,55.850155929109306,80.58005628660531,57.0249486574884,61.461702289495705,61.093481402601356,76.2713927131665,51.742374686240204,62.34167490682285,53.67178824066327,58.88681828554043,64.07089069749753,45.547653457062445,55.77789609796912,84.0406176313988,56.519738343348294,65.52209629573287,63.368981516695825,57.60409218833194,53.12694911386628,46.02403590172663,46.25770137673994,59.137445805126646,49.6987145356355,65.37194797292157,63.14558454400243,59.49501787480033,57.21510610785731,71.25207271620903,71.54187267057124,50.2745873583327,49.52027078420932,62.769605233133035,68.5755685707766,54.494029056058416,61.32007302046094,56.091655891077814,57.30988058112117,55.90492127481555,55.81318932075759,53.6459268274131,56.22430972845516,51.688750285236175,57.283562789990114,63.392561040541565,65.63558226211303,66.1744884764585,59.98364645926827,93.29284247356811,62.964174336350496,60.820567429831904,50.202327527192516,46.96508709211227,58.591085418726706,59.99307826880657,62.89404426865445,60.37521868106793,76.39902639385411,52.521868106792425,42.81341750969803,53.084353844983646,43.27009964250399,59.378869704115004,36.746177835247586,80.46908039857001,55.28074845972465,56.81265687989656,49.56195329733019,53.98189701072488,69.78557845896403,66.02996881417813,76.80254050353693,74.71271012398266,56.84521183539971,56.86270632083365,51.35574655815015,43.334448923708834,54.15821099870693,58.51448999771811,66.22491823229635,63.637712025557164,75.61299155700921,68.61093785654522
LAMA2,79.28205394190871,55.6746887966805,61.41358921161826,58.386825726141076,42.85176348547718,77.4597510373444,69.82831950207469,60.41504149377593,73.77780082987552,56.34906639004149,50.303734439834024,50.61327800829876,58.65383817427386,64.17873443983403,44.02707468879668,59.940352697095435,92.34585062240664,63.75684647302904,48.000622406639,64.27147302904564,36.24626556016597,68.94688796680498,73.50995850622407,66.51026970954356,55.51794605809128,54.778215767634855,85.54097510373444,66.64553941908714,73.2106846473029,45.140767634854775,58.17676348547718,51.82676348547718,54.52323651452282,65.1695020746888,42.44616182572614,39.530705394190875,62.260373443983404,72.45124481327801,62.803734439834024,81.00798755186722,60.395020746887965,55.5100622406639,81.6548755186722,64.56390041493776,58.40850622406639,65.80539419087137,44.49377593360996,57.42396265560166,68.03682572614107,52.088070539419085,50.252178423236515,68.01566390041494,45.82551867219917,59.679253112033194,81.09139004149378,57.064834024896264,66.77603734439835,60.39232365145228,64.24367219917012,59.12209543568465,45.597614107883814,44.69066390041494,61.17946058091286,36.95020746887967,69.28298755186722,65.52344398340249,40.51607883817427,65.00114107883817,68.61078838174274,75.02904564315352,51.16130705394191,52.16390041493776,68.9655601659751,72.85228215767634,58.09398340248963,70.2341286307054,58.09263485477178,56.48713692946058,56.41026970954357,56.005082987551866,51.37240663900415,60.00103734439834,56.2393153526971,65.30134854771784,60.42614107883817,70.45497925311203,77.09948132780083,59.958298755186725,91.79128630705394,69.34533195020747,62.05228215767635,58.33775933609959,48.703008298755186,65.07914937759337,64.34553941908713,68.36618257261411,57.60902489626556,74.95342323651452,38.58309128630705,49.499170124481324,61.30871369294606,44.072199170124485,60.70124481327801,37.821265560165976,82.03070539419087,63.55757261410788,58.20311203319502,52.23371369294606,55.54087136929461,52.859232365145225,65.66856846473028,74.29802904564315,82.84346473029045,62.401763485477176,61.17914937759336,57.164315352697095,47.81576763485477,60.19989626556016,62.94253112033195,76.46141078838174,63.422095435684646,71.21244813278008,75.4009336099585
CCDC168,64.49771732041367,43.14921270846921,55.90272989844405,57.13947638125408,47.81719929190348,62.45341470231995,60.13258175719743,47.917404267213264,68.64324979036616,47.33820926115718,41.41405012578031,44.07183452902264,47.46692443864716,56.95262275225939,43.22295723469673,55.78412373055064,76.67870120190068,57.01262461567129,46.033401658436595,60.96971955650797,55.34598900586975,55.422528649958075,64.19836019752167,62.84701388241871,65.36131556880649,44.17809559303084,73.27331594148886,62.96142737352092,66.04784310071742,34.424578403055996,46.3974657598062,42.675719742849154,46.183080219882605,58.852464362247275,46.28845616323488,34.48970464921271,54.717180657784404,57.97414515978757,59.50400633560049,69.67446193981179,58.32046026274108,45.42448523246063,67.4065964781515,52.43892667474145,49.18694679959005,55.969999068294044,49.65652660020498,53.613388614553244,58.87324140501258,45.095173763160346,56.65620050312121,64.25402962824933,30.57257989378552,51.6929097176931,68.2648374173111,45.40314916612317,53.74187086555483,52.10831081710612,59.155035870679214,52.110220814311006,45.5345662908786,35.83219975775645,50.626013230224544,39.18731948197149,62.37025994596105,54.56442746669151,34.97312028323861,60.45304201993851,59.02278021056554,45.80233858194354,40.73656014161931,36.693608497158294,56.65559489425137,64.03233019658995,54.129041274573744,66.51313705394577,47.03242336718532,53.41046305785894,42.81841050964316,44.3554458212988,42.1466505170968,57.09526693375571,49.99031025808255,59.314916612317155,52.01546631882978,63.094521568992825,68.22696357029722,46.79218298704929,73.21373334575608,60.62894810397839,48.803922482064664,53.12838908040622,37.42443864716296,59.75910742569645,49.79586322556601,56.926348644367835,46.88162675859499,63.002329264884004,54.157085623777135,45.02431752538899,57.2881766514488,35.68680704369701,46.25552035777508,31.174089257430357,67.46771638870773,54.64497344638032,43.838442187645576,40.31580173297307,49.768983508804624,48.51476753936458,53.37859871424578,59.50470511506568,77.10868349948757,60.21317432218392,55.92895742103792,50.34733997950247,47.52128948103979,54.629507127550546,48.50913071834529,67.39620795676885,52.57919500605609,62.36457653964409,68.11869933848877
NBEA,94.41487543843871,67.4299847108553,68.60194262073928,67.66067092364422,62.47612195341308,87.86644482417483,84.63063225110172,71.8824534580448,82.73387894594838,66.19812932817699,58.46739814731541,58.56210090835507,67.09173486824355,69.61696195701052,65.0759960428096,64.95008543933807,112.44923104595738,82.73468837125641,55.580627754294454,75.74116377372066,69.69403723356417,82.37638276823455,89.83550679017897,67.69475672272686,73.30776148934257,68.13652306862127,106.25308031297779,74.21296879215757,76.28302904937495,53.068981023473334,70.02122493029948,58.05117366669665,65.78685133555176,72.01645831459663,56.7292922025362,47.387534850256316,63.285637197589715,48.726324309740086,70.89900170878676,97.34166741613454,68.01205144347513,64.59627664358305,92.69277812752945,72.09056569835417,72.0715891716881,73.24291752855473,94.36145336810864,62.6972749347963,76.01546901699793,62.37260545013041,67.7678748088857,79.1653925712744,49.979854303444554,67.34310639445994,100.66948466588723,66.63782714272867,77.55958269628563,71.48502563180142,71.72335641694397,64.24183829481069,58.22115298138322,57.28617681446173,71.06511376922386,59.138321791528014,77.0508139221153,75.11071139490961,47.76481697994424,72.8824534580448,83.39005306232575,67.1353538987319,62.37422430074647,61.568126630092635,68.66975447432323,84.77111251011782,68.53269178882994,75.03525496897203,67.58062775429445,66.77866714632611,65.08795755013941,61.14722546991636,61.63476931378721,67.41541505531073,61.43780915549959,70.39185178523249,74.50957819947837,81.65833258386546,82.33357316305423,69.13967083370807,114.3818688731001,66.025901609857,75.32754744131667,62.68468387444914,58.20487453907725,74.22034355607519,73.24345714542675,72.97184998650958,74.93668495368289,90.46694846658872,62.59888479179782,56.6672362622538,69.80672722367119,56.08373055130857,70.35218994513895,44.701591869772464,98.78226459213958,69.1057649069161,69.66930479359655,59.95880924543574,65.32377012321253,58.318194082201636,78.87283029049375,87.62487633780016,91.86788380250023,66.48556524867344,70.08885691159277,62.24741433582157,55.80681715981653,65.98489072758342,69.27934166741613,79.84027340588182,76.32314057019516,85.76517672452559,83.56237071679108
DCC,35.0379188712522,25.448657652361355,28.684597295708407,27.39398393102097,26.33803644914756,32.56310013717421,31.27395649617872,25.91495198902606,34.22565157750343,25.3822261414854,17.186165000979816,23.24358220654517,25.703213795806388,33.045659416029785,27.605526161081716,29.368900646678423,40.91534391534392,29.190868116794043,24.335194983343133,31.516068979031942,31.13286302175191,29.767783656672545,32.32186948853616,34.36527532823829,32.90701548108955,24.516754850088184,38.794238683127574,31.905545757397608,34.97197726827356,21.310601606897905,23.893592004703116,22.71859690378209,24.00440917107584,32.77033117773858,25.671075837742503,17.86654908877131,30.40907309425828,32.22957084068195,31.68763472467176,37.563883989809916,30.158338232412305,24.154223006074858,35.62972761120909,30.267097785616304,29.05535959239663,30.835292964922594,26.141191456006272,28.16813639035861,33.48099157358416,23.503331373701744,28.905545757397608,33.77278071722516,18.90819126004311,28.648540074466002,36.10699588477366,25.570840681951793,29.26660787771899,26.723887909073095,31.240544777581814,28.929159318048207,25.5562414266118,19.098961395257692,27.003919263178524,21.279541446208114,32.77415245933764,28.04232804232804,25.772290809327846,32.02302567117382,30.802077209484615,32.62022339800117,23.184499314128942,23.337350578091318,31.45541838134431,36.209778561630415,30.025083284342543,33.05878894767784,23.445130315500688,29.353027630805407,24.699784440525182,26.026357044875564,22.350382128159907,30.42543601802861,25.44846168920243,31.16803840877915,26.538996668626297,35.04791299235744,35.51567705271409,26.400352733686066,38.7002743484225,32.868704683519496,26.429943170683913,26.590730942582795,21.071526553008034,31.70811287477954,26.821869488536155,33.49196551048403,27.573094258279443,31.530864197530864,19.039486576523615,24.417205565353715,28.44689398393102,20.08455810307662,26.90907309425828,16.988536155202823,38.24387615128356,29.613658632177152,23.7636684303351,22.432294728591025,27.73848716441309,39.74622770919067,28.96580442876739,32.14501273760533,38.4620811287478,29.276797961983146,29.788457769939253,28.945620223398002,22.83715461493239,29.062218302959042,27.81853811483441,37.157652361356064,29.82588673329414,31.7835586909661,35.19527728786988
MYH4,78.42918882978724,55.341256648936174,70.71825132978724,70.99966755319149,63.45661569148936,75.64611037234043,68.703125,58.885970744680854,83.86585771276596,56.68550531914894,37.171875,53.027426861702125,59.13646941489362,76.32496675531915,58.50864361702128,65.64793882978724,88.41206781914893,69.1033909574468,58.411735372340424,74.36801861702128,74.2782579787234,69.41306515957447,73.1015625,77.22190824468085,71.69680851063829,54.860538563829785,84.07413563829788,72.23653590425532,76.42386968085107,44.522938829787236,55.530252659574465,50.51761968085106,54.574966755319146,71.32047872340425,44.51645611702128,41.081948138297875,78.86220079787235,71.18484042553192,70.99501329787235,84.6484375,73.71825132978724,56.21027260638298,81.19082446808511,72.47938829787235,57.87699468085106,72.49268617021276,45.286735372340424,63.80402260638298,73.66672207446808,53.206449468085104,51.529587765957444,79.02210771276596,46.01845079787234,65.36835106382979,85.48354388297872,58.149601063829785,65.32147606382979,58.548703457446805,74.30236037234043,64.23936170212765,58.46027260638298,41.256150265957444,61.381648936170215,48.8921210106383,77.50265957446808,68.6700465425532,61.41755319148936,76.11319813829788,64.91605718085107,71.97573138297872,52.01496010638298,33.547207446808514,70.37084441489361,80.98354388297872,67.1328125,75.5684840425532,54.124002659574465,67.11868351063829,56.071309840425535,59.020113031914896,50.335438829787236,69.30152925531915,65.13031914893617,74.42037898936171,35.182845744680854,59.4155585106383,84.09158909574468,58.412400265957444,89.70146276595744,70.19414893617021,45.7548204787234,66.16722074468085,46.56748670212766,66.47091090425532,62.3813164893617,74.60289228723404,62.731216755319146,72.70295877659575,65.31100398936171,58.29753989361702,72.24168882978724,24.70279255319149,58.65974069148936,38.633809840425535,43.20395611702128,66.52692819148936,58.49085771276596,51.77210771276596,63.707613031914896,58.97290558510638,67.50349069148936,73.46875,90.29072473404256,71.26013962765957,71.62466755319149,60.56183510638298,58.63846409574468,69.85139627659575,60.66988031914894,83.71126994680851,63.928025265957444,70.5799534574468,81.26329787234043
FCGBP,47.85633846875733,38.42449362633925,52.591225463361226,52.37663251740049,46.18385860639712,47.588410104011885,36.79213263470712,41.513255650269805,55.49753656056933,40.573394854148745,41.79893641980136,38.532415734730584,39.85305388284977,56.75287401266912,40.09165558770626,48.16868694768124,52.575349964808005,43.42824743880504,45.53249393915696,47.68905920075076,59.825838742472826,47.21287244858059,45.16235238914523,65.00336279033394,59.73160240869633,41.69281301321655,52.451708766716195,54.121138656447954,59.42496285289747,35.989598811292716,42.53405802768437,36.72714475639321,38.92218659576132,52.27817314459998,48.42214749354814,30.587002424337218,68.33995464143271,51.89215609603504,52.066551966841324,47.87299601157426,53.21779932744193,38.88722921717369,59.59568311566434,51.50723390943927,37.51450692109174,54.43442558848831,37.66778759677798,46.703761632908424,55.33017908813639,38.7452099788848,44.12301556268085,61.259638695550166,29.153358880112613,46.95690936106983,54.63275201376398,41.33627903339329,46.760929068585284,38.32658168452335,59.92179557362947,47.05482130288574,50.63384687573317,49.85602565105185,51.29655118479706,33.1085477438023,54.543911785407055,50.86017048564949,39.00117306639556,49.77570970516931,41.42003597403613,51.29553452725424,36.18995855165402,37.22945178697114,60.38500039102213,55.194807226089,48.0565418002659,59.855478220067255,37.820286228200516,50.282005161492144,36.8428873074216,44.401657933839054,39.26370532572144,47.980683506686475,44.24102604207398,50.3688902791898,36.509110815672166,55.92664424806444,66.90889184327833,42.78751857355126,49.53906311097208,55.05310080550559,37.7693751466333,45.701571908970045,39.182920153280676,50.71752561194964,48.18143426917963,59.632517400484865,44.6074919840463,49.17877531868304,50.82521310706186,38.71924610932979,47.0209587862673,31.153671697818098,48.22202236646594,28.80730429342301,50.491671228591535,56.96691952764527,36.241417064205834,37.14897943223586,45.65715179479159,56.11973097677328,44.3930554469383,42.967075936498006,65.76374442793463,50.85062954563228,50.985844998826934,50.5260029717682,39.43028075389067,49.27340267459138,48.82349260968171,64.75076249315711,45.75608039415031,43.00391022131853,70.66465941972315
RIMS2,78.30085146641439,58.43519394512772,56.77317880794702,55.118495742667925,52.748580889309366,78.34437086092716,70.50354777672659,64.41887417218543,68.66958372753075,56.75449385052034,48.23770104068117,56.959555345316936,63.77980132450331,76.66721854304636,69.63552507095554,56.865894039735096,98.09555345316934,68.70648060548723,55.037842951750235,62.3744087038789,56.02980132450331,71.15610217596972,77.12109744560075,58.96523178807947,62.276490066225165,54.21286660359508,90.0697729422895,62.700331125827816,69.5752128666036,47.03902554399243,56.83491012298959,53.031220435193944,53.700567644276255,61.33727530747398,47.70577105014191,39.87606433301798,65.93330179754021,72.66438032166509,58.313150425733205,82.35217596972564,60.668637653736994,55.886471144749294,93.51466414380322,59.99976348155156,59.69276253547777,59.78027436140019,81.0763954588458,52.37204351939451,63.58041627246925,56.66296121097446,67.96452223273415,70.25141911069063,47.89474929044466,57.879139072847686,86.51040681173131,60.2876064333018,66.3221381267739,62.25922421948912,60.01206244087039,58.95104068117313,45.85998107852412,85.11731315042573,59.71830652790918,64.30037842951751,66.0515610217597,65.08420056764427,58.765137180700094,59.817644276253546,70.52696310312204,73.4484389782403,53.255676442762535,53.815515610217595,65.71404919583728,68.7057710501419,55.07308420056764,63.73557237464522,79.1255912961211,60.60572374645222,60.53831598864711,54.24266792809839,54.73793755912961,55.219252601702934,49.508041627246925,58.68803216650899,60.711920529801326,67.21948912015137,70.90823084200568,61.5321665089877,97.78713339640493,61.147824030274364,62.03382213812677,52.436613055818356,49.393093661305585,61.852649006622514,62.992194891201514,70.35785241248817,62.072138126773886,75.09200567644277,53.30321665089877,52.31693472090823,55.418164616840116,47.2263481551561,56.87038789025544,39.373226111636704,83.63126773888364,59.78618732261116,56.16461684011353,55.00614947965941,53.37204351939451,110.22894985808892,69.68306527909176,74.91367076631977,77.66579943235573,62.448438978240304,59.966650898770105,54.613765373699145,46.43306527909177,57.42194891201514,58.43495742667928,70.259697256386,65.03736991485336,73.3422421948912,71.29351939451277
