#chrom	chromStart	chromEnd	clusterId	transcript	protein
chr1	209828006	209857565	4716	uc001hhr.3	ENSG00000117597.17
chr1	98890971	99004893	4717	uc001dsb.4	ENSG00000117598.11
chr1	99263952	99309590	4718	uc001dse.4	ENSG00000117600.12
chr1	173903808	173917378	4719	uc001gjt.4	ENSG00000117601.13
chr1	24502896	24541040	4720	uc001bjj.4	ENSG00000117602.11
chr1	25222678	25232493	4721	uc001bjt.2	ENSG00000117614.9
chr1	25242236	25247519	4722	uc001bjw.4	ENSG00000117616.17
chr1	99969788	100023453	4723	uc001dsp.3	ENSG00000117620.12
chr1	211259432	211314019	4724	uc010psw.3	ENSG00000117625.13
chr1	25900594	25906991	4725	uc001blc.4	ENSG00000117632.20
chr1	25819905	25832941	4726	uc001bkq.5	ENSG00000117640.17
chr1	25617467	25786207	4727	uc001bkm.3	ENSG00000117643.14
chr1	211662771	211675618	4728	uc001hir.3	ENSG00000117650.12
chr1	26529766	26575025	4729	uc001bmr.2	ENSG00000117676.13
chr1	26432354	26471294	4730	uc001bmk.4	ENSG00000117682.16
chr1	212432886	212446379	4731	uc001hjd.3	ENSG00000117691.9
chr1	212736955	212791782	4732	uc001hjn.4	ENSG00000117697.14
chr1	213987934	214041502	4733	uc057pjq.1	ENSG00000117707.15
chr1	26696032	26782104	4734	uc001bmv.2	ENSG00000117713.17
chr1	214603194	214664588	4735	uc001hkm.4	ENSG00000117724.12
chr1	27891523	27914743	4736	uc001bpe.3	ENSG00000117748.9
chr1	27830777	27851676	4737	uc001bov.3	ENSG00000117751.17
chr1	27773182	27824452	4738	uc001bou.4	ENSG00000117758.13
chr1	220748333	220784815	4739	uc001hmq.4	ENSG00000117791.15
chr1	48222686	48248644	4740	uc001crn.3	ENSG00000117834.12
chr1	51617108	51788469	4741	uc001cst.5	ENSG00000117859.18
chr1	52020130	52056171	4742	uc001cti.5	ENSG00000117862.11
chr1	200551499	200620734	4763	uc010ppk.2	ENSG00000118193.11
chr1	201359008	201373254	4764	uc057ohe.1	ENSG00000118194.18
chr1	200644038	200669969	4765	uc009wzk.4	ENSG00000118197.13
chr1	200739557	200860704	4766	uc001gvk.4	ENSG00000118200.14
chr1	161766293	161964070	4767	uc001gbs.4	ENSG00000118217.5
chr1	150268199	150280916	4777	uc057kns.1	ENSG00000118292.8
chr1	150257158	150265078	4778	uc001etx.5	ENSG00000118298.10
chr1	70260587	70354722	4791	uc001dex.5	ENSG00000118454.12
chr1	66534281	66748299	4792	uc001dcr.4	ENSG00000118473.21
chr1	113905140	113914086	4815	uc001eeg.4	ENSG00000118655.4
chr1	115700006	115768781	4822	uc001efx.5	ENSG00000118729.11
chr1	101802573	101997030	4823	uc001dug.4	ENSG00000118733.16
chr1	220148292	220272454	4831	uc057pnr.1	ENSG00000118873.15
chr1	230837118	230868653	4860	uc001hub.4	ENSG00000119280.16
chr1	231162969	231217024	4861	uc009xfn.2	ENSG00000119283.15
chr1	236549004	236604504	4862	uc001hyd.3	ENSG00000119285.10
chr1	36466042	36483278	4891	uc001caw.3	ENSG00000119535.17
chr1	175067857	175148066	5018	uc001gkl.1	ENSG00000120332.15
chr1	175012957	175023425	5019	uc001gkk.4	ENSG00000120333.4
chr1	173799849	173824174	5020	uc001gjf.5	ENSG00000120334.15
chr1	173039959	173050963	5021	uc001giu.3	ENSG00000120337.8
chr1	177929145	177969915	5022	uc001gli.2	ENSG00000120341.18
chr1	170532128	170553446	5023	uc001gha.3	ENSG00000120370.12
chr1	28602849	28643066	5045	uc001bqy.5	ENSG00000120656.11
chr1	11857463	11858931	5093	uc001atj.4	ENSG00000120937.8
chr1	11273205	11288434	5094	uc001asg.4	ENSG00000120942.13
chr1	11012399	11026420	5095	uc001art.4	ENSG00000120948.15
chr1	12063376	12144207	5096	uc001atq.3	ENSG00000120949.14
chr1	12857085	12861909	5097	uc001aum.1	ENSG00000120952.4
chr1	52895983	52921767	5124	uc001cup.5	ENSG00000121310.16
chr1	182450145	182560558	5141	uc009wxw.5	ENSG00000121446.18
chr1	180230285	180278982	5142	uc001goe.3	ENSG00000121454.5
chr1	185045363	185102608	5143	uc001grc.2	ENSG00000121481.10
chr1	185118097	185156981	5144	uc001grf.5	ENSG00000121486.11
chr1	147907955	147909257	5153	uc057kfk.1	ENSG00000121634.5
chr1	244652934	244709033	5154	uc001iao.4	ENSG00000121644.18
chr1	31727194	31757259	5165	uc010ogq.3	ENSG00000121753.12
chr1	31617699	31627318	5166	uc001btd.3	ENSG00000121764.11
chr1	31296994	31364936	5167	uc001bsp.3	ENSG00000121766.14
chr1	31365624	31373076	5168	uc001bss.2	ENSG00000121769.7
chr1	32013828	32043882	5169	uc001bub.5	ENSG00000121774.17
chr1	32072901	32102861	5170	uc010ogv.3	ENSG00000121775.17
chr1	145964702	145978848	5173	uc001enp.1	ENSG00000121851.12
chr1	32894594	32901358	5183	uc001bwi.2	ENSG00000121900.18
chr1	33472644	33496507	5184	uc001bxj.5	ENSG00000121903.14
chr1	33513998	34165274	5185	uc001bxm.2	ENSG00000121904.17
chr1	32886434	32894646	5186	uc001bwh.4	ENSG00000121905.9
chr1	110947184	110964079	5187	uc001eaa.4	ENSG00000121931.15
chr1	111483347	111503488	5188	uc001ebf.4	ENSG00000121933.17
chr1	108929507	108963457	5189	uc021ora.2	ENSG00000121940.15
chr1	108875349	108934545	5190	uc010ovc.3	ENSG00000121957.12
chr1	203340627	203351489	5213	uc001gzr.5	ENSG00000122176.10
chr1	203083131	203086036	5214	uc001gzd.5	ENSG00000122180.4
chr1	203765175	203776117	5215	uc001haa.4	ENSG00000122188.12
chr1	160289272	160343400	5218	uc009wti.4	ENSG00000122218.14
chr1	160830159	160862855	5219	uc001fxa.4	ENSG00000122223.12
chr1	160796157	160828261	5220	uc001fwu.5	ENSG00000122224.17
chr1	92832024	92841924	5233	uc001doz.4	ENSG00000122406.12
chr1	86350093	86396280	5234	uc001dlm.3	ENSG00000122417.15
chr1	78303883	78539749	5235	uc057hvr.1	ENSG00000122420.9
chr1	100133162	100150497	5236	uc001dsv.4	ENSG00000122435.9
chr1	100148448	100178273	5237	uc057iqj.1	ENSG00000122477.12
chr1	95234154	95247225	5238	uc009wdu.3	ENSG00000122481.16
chr1	90915301	91022255	5239	uc001dnw.4	ENSG00000122482.20
chr1	93179918	93278477	5240	uc057iix.1	ENSG00000122483.17
chr1	92298964	92402056	5241	uc001dot.3	ENSG00000122484.8
chr1	50960744	50974633	5307	uc057gkh.1	ENSG00000123080.10
chr1	51236270	51273455	5308	uc001csi.5	ENSG00000123091.4
chr1	46632736	46668454	5359	uc001cqh.5	ENSG00000123472.12
chr1	47250138	47314147	5360	uc001cre.1	ENSG00000123473.15
chr1	211743456	211830772	5385	uc001hiv.3	ENSG00000123684.12
chr1	212686417	212699985	5386	uc001hjl.3	ENSG00000123685.8
chr1	209675419	209676388	5387	uc001hhi.5	ENSG00000123689.5
chr1	207053259	207077823	5394	uc001hfg.4	ENSG00000123836.14
chr1	207104261	207144972	5395	uc001hfo.3	ENSG00000123838.10
chr1	207088841	207099993	5396	uc057oyu.1	ENSG00000123843.12
chr1	155610224	155614967	5616	uc001fky.5	ENSG00000125459.14
chr1	156404262	156429392	5617	uc001fou.2	ENSG00000125462.16
chr1	62784134	62865513	5653	uc001dat.5	ENSG00000125703.14
chr1	23309785	23344322	5722	uc057dey.1	ENSG00000125944.18
chr1	23359447	23369442	5723	uc001bgu.4	ENSG00000125945.14
chr1	35601583	35641844	5746	uc001bzf.4	ENSG00000126067.11
chr1	35931077	36072500	5747	uc001bzp.4	ENSG00000126070.19
chr1	45012146	45015575	5748	uc001cna.3	ENSG00000126088.12
chr1	43707546	43931159	5749	uc001ckc.5	ENSG00000126091.19
chr1	44653246	44674555	5750	uc001cmc.4	ENSG00000126106.13
chr1	45002539	45011329	5751	uc009vxk.4	ENSG00000126107.14
chr1	28200277	28233025	5799	uc001bpn.4	ENSG00000126698.10
chr1	27534034	27603591	5800	uc057dvu.1	ENSG00000126705.13
chr1	27666063	27672178	5801	uc001bon.2	ENSG00000126709.14
chr1	1311596	1324691	5842	uc001aee.3	ENSG00000127054.18
chr1	192636137	192660306	5843	uc001gsk.4	ENSG00000127074.14
chr1	41506364	41918498	5848	uc001cgz.5	ENSG00000127124.13
chr1	42456558	42460414	5849	uc001chl.5	ENSG00000127125.8
chr1	41478774	41484671	5850	uc001cgx.4	ENSG00000127129.9
chr1	25834005	25859412	5876	uc001bkw.3	ENSG00000127423.10
chr1	19215663	19251552	5879	uc001bbo.5	ENSG00000127463.13
chr1	20070207	20091168	5880	uc001bcy.4	ENSG00000127472.10
chr1	19074505	19210276	5881	uc001bbi.4	ENSG00000127481.14
chr1	20742660	20786688	5882	uc001bdw.2	ENSG00000127483.17
chr1	39084131	39486980	5901	uc057ezw.1	ENSG00000127603.23
chr1	26234201	26278808	6264	uc001bls.3	ENSG00000130695.13
chr1	3454425	3481113	6290	uc001akg.5	ENSG00000130762.14
chr1	3778557	3796504	6291	uc001akx.2	ENSG00000130764.9
chr1	28259526	28282491	6292	uc001bps.4	ENSG00000130766.4
chr1	27934992	27959157	6293	uc001bpg.4	ENSG00000130768.14
chr1	28236132	28238100	6294	uc001bpq.4	ENSG00000130770.17
chr1	28329037	28335967	6295	uc001bpt.5	ENSG00000130772.13
chr1	27872567	27886673	6296	uc001bpc.6	ENSG00000130775.15
chr1	10032831	10180367	6319	uc001aqr.5	ENSG00000130939.18
chr1	10636603	10796648	6320	uc001aro.6	ENSG00000130940.14
chr1	38874550	38881587	6375	uc057ezp.1	ENSG00000131233.9
chr1	40040232	40072649	6376	uc001cey.5	ENSG00000131236.16
chr1	40072704	40097703	6377	uc001cfb.3	ENSG00000131238.16
chr1	1292375	1308018	6422	uc001aeb.3	ENSG00000131584.18
chr1	1081822	1116098	6423	uc001acu.3	ENSG00000131591.17
chr1	8945882	8975092	6432	uc001apm.5	ENSG00000131686.14
chr1	5862817	5992471	6433	uc001alq.3	ENSG00000131697.17
chr1	147242683	147295762	6448	uc001epm.6	ENSG00000131778.17
chr1	145911349	145918837	6449	uc001eny.3	ENSG00000131779.10
chr1	147186258	147225638	6450	uc001epi.4	ENSG00000131781.12
chr1	145848521	145859080	6451	uc001eoc.2	ENSG00000131788.15
chr1	147155105	147172544	6452	uc001epe.5	ENSG00000131791.7
chr1	26911488	26913966	6465	uc001bnf.4	ENSG00000131910.4
chr1	26410777	26429722	6466	uc001bmj.4	ENSG00000131914.10
chr1	48295371	48472173	6488	uc001crr.4	ENSG00000132122.11
chr1	46277461	46303608	6489	uc001cpn.4	ENSG00000132128.16
chr1	161706971	161714348	6496	uc001gbd.4	ENSG00000132185.16
chr1	162790745	162812529	6497	uc001gci.4	ENSG00000132196.13
chr1	71063290	71081297	6550	uc001dft.4	ENSG00000132485.12
chr1	155689057	155739010	6585	uc001flr.4	ENSG00000132676.15
chr1	156369211	156385219	6586	uc031vbi.2	ENSG00000132677.12
chr1	155913042	155934397	6587	uc001fmi.2	ENSG00000132680.10
chr1	160151569	160186977	6588	uc001fve.5	ENSG00000132681.16
chr1	156668762	156677397	6589	uc001fpq.4	ENSG00000132688.10
chr1	156641947	156659528	6590	uc001fpp.4	ENSG00000132692.18
chr1	159712288	159714589	6591	uc001ftw.3	ENSG00000132693.12
chr1	156934839	157045370	6592	uc001fqn.3	ENSG00000132694.18
chr1	156061159	156070514	6593	uc001fnc.4	ENSG00000132698.13
chr1	156619293	156625725	6594	uc001fpn.1	ENSG00000132702.12
chr1	159587824	159588865	6595	uc001ftv.4	ENSG00000132703.3
chr1	157745732	157777122	6596	uc001fre.3	ENSG00000132704.15
chr1	160215714	160262501	6597	uc010pjb.2	ENSG00000132716.18
chr1	155859508	155885199	6598	uc001fmg.4	ENSG00000132718.8
chr1	45500052	45513382	6603	uc009vxv.4	ENSG00000132763.14
chr1	43970003	43973369	6604	uc001ckz.4	ENSG00000132768.13
chr1	45339669	45343975	6605	uc009vxq.4	ENSG00000132773.11
chr1	45584059	45618894	6606	uc001coi.3	ENSG00000132780.16
chr1	45329241	45340388	6607	uc001cnm.4	ENSG00000132781.17
chr1	61742476	62163920	6621	uc001dab.4	ENSG00000132849.19
chr1	62236978	62319414	6622	uc001dah.5	ENSG00000132854.18
chr1	62597486	62606159	6623	uc001das.3	ENSG00000132855.4
chr1	11654856	11663327	6626	uc001asl.3	ENSG00000132879.13
chr1	16231699	16237162	6627	uc001ayd.4	ENSG00000132881.11
chr1	15492269	15524295	6628	uc001awn.5	ENSG00000132906.17
chr1	239629072	239915452	6644	uc001hyp.4	ENSG00000133019.11
chr1	203178930	203186749	6650	uc001gzi.3	ENSG00000133048.12
chr1	203167810	203175813	6651	uc001gzh.2	ENSG00000133055.8
chr1	204422627	204490424	6652	uc001haw.4	ENSG00000133056.13
chr1	205142504	205211566	6653	uc001hbw.4	ENSG00000133059.16
chr1	203216078	203229671	6654	uc001gzn.3	ENSG00000133063.15
chr1	205789092	205813176	6655	uc001hdh.2	ENSG00000133065.10
chr1	202193900	202319781	6656	uc001gxu.4	ENSG00000133067.17
chr1	205228175	205273343	6657	uc021pia.2	ENSG00000133069.14
chr1	22710969	22914270	6682	uc001bge.4	ENSG00000133216.16
chr1	24643011	24673267	6683	uc001bjm.4	ENSG00000133226.16
chr1	109603266	109613057	6791	uc001dya.4	ENSG00000134183.11
chr1	109687819	109693745	6792	uc001dyk.4	ENSG00000134184.12
chr1	108692322	108701803	6793	uc001dvv.5	ENSG00000134186.11
chr1	119794083	119811660	6794	uc001eif.4	ENSG00000134193.14
chr1	115048010	115089464	6795	uc001eft.5	ENSG00000134198.9
chr1	115029823	115034309	6796	uc001efs.2	ENSG00000134200.3
chr1	109712254	109718266	6797	uc001dyn.4	ENSG00000134201.10
chr1	109733931	109740516	6798	uc057jbx.1	ENSG00000134202.10
chr1	114093758	114153919	6799	uc057jph.1	ENSG00000134207.14
chr1	107571159	107965144	6800	uc001dvk.2	ENSG00000134215.15
chr1	111290915	111320557	6801	uc001eas.5	ENSG00000134216.18
chr1	109279556	109283168	6802	uc031ukv.2	ENSG00000134222.16
chr1	119747995	119768894	6803	uc001eid.4	ENSG00000134240.11
chr1	113813810	113871759	6804	uc001eds.4	ENSG00000134242.15
chr1	109309569	109397951	6805	uc001dxm.3	ENSG00000134243.11
chr1	112508777	112522666	6806	uc001ecb.4	ENSG00000134245.17
chr1	116910056	116990358	6807	uc001egv.2	ENSG00000134247.9
chr1	110401252	110407708	6808	uc057jdz.1	ENSG00000134248.13
chr1	119893532	119896495	6809	uc001eij.4	ENSG00000134249.6
chr1	119911552	120069626	6810	uc001eik.4	ENSG00000134250.17
chr1	117111059	117121728	6811	uc001egz.3	ENSG00000134253.9
chr1	111139626	111185102	6812	uc001eah.1	ENSG00000134255.13
chr1	117001811	117036417	6813	uc010oxc.3	ENSG00000134256.12
chr1	117143586	117210934	6814	uc001ehb.4	ENSG00000134258.16
chr1	115285917	115338236	6815	uc001efu.2	ENSG00000134259.3
chr1	113894747	113905070	6816	uc001eed.4	ENSG00000134262.12
chr1	196888013	196918713	6838	uc009wyy.3	ENSG00000134365.12
chr1	201648248	201826969	6839	uc057oje.1	ENSG00000134369.15
chr1	193122016	193253901	6840	uc001gtb.4	ENSG00000134371.9
chr1	201955490	201970661	6841	uc001gxc.3	ENSG00000134375.10
chr1	197268277	197478455	6842	uc001gtz.4	ENSG00000134376.14
chr1	196977555	197009674	6843	uc001gts.5	ENSG00000134389.9
chr1	30931505	31065698	6882	uc001bsi.2	ENSG00000134644.15
chr1	31790423	31816051	6883	uc001bts.3	ENSG00000134668.12
chr1	32775238	32818153	6884	uc001bvy.2	ENSG00000134684.10
chr1	33323625	33375593	6885	uc001bxg.2	ENSG00000134686.16
chr1	37692417	37709719	6886	uc001cbs.5	ENSG00000134690.10
chr1	37566815	37595921	6887	uc001cbk.4	ENSG00000134697.12
chr1	35808171	35857890	6888	uc001bzj.3	ENSG00000134698.10
chr1	59814860	59876378	6889	uc001czo.3	ENSG00000134709.10
chr1	59893307	59926790	6890	uc001czq.4	ENSG00000134716.9
chr1	52056124	52090716	6891	uc001ctk.4	ENSG00000134717.17
chr1	52423274	52552982	6892	uc001cty.3	ENSG00000134744.13
chr1	52404563	52420839	6893	uc001ctv.5	ENSG00000134748.12
chr1	230702522	230714297	7084	uc001hty.6	ENSG00000135744.7
chr1	246945546	247078736	7085	uc057qzn.1	ENSG00000135747.11
chr1	232983434	233295713	7086	uc001hvl.3	ENSG00000135749.18
chr1	233614003	233672512	7087	uc010pxo.1	ENSG00000135750.14
chr1	229626233	229660199	7088	uc001hts.1	ENSG00000135763.9
chr1	231363750	231425044	7089	uc001huv.2	ENSG00000135766.8
chr1	230747383	230801772	7090	uc001htz.2	ENSG00000135773.12
chr1	230642491	230693982	7091	uc001htw.4	ENSG00000135775.13
chr1	229516581	229558695	7092	uc001htp.4	ENSG00000135776.4
chr1	232950623	232983882	7093	uc001hvj.2	ENSG00000135778.11
chr1	229593120	229626047	7094	uc001htq.5	ENSG00000135801.9
chr1	182381703	182392206	7095	uc001gpd.2	ENSG00000135821.16
chr1	180972724	181022911	7096	uc021pfr.3	ENSG00000135823.13
chr1	182646685	182672908	7097	uc001gpn.2	ENSG00000135824.12
chr1	182573633	182589256	7098	uc009wxz.3	ENSG00000135828.11
chr1	182839368	182887751	7099	uc001gpr.4	ENSG00000135829.16
chr1	180913188	180951614	7100	uc001gok.3	ENSG00000135835.10
chr1	179954737	180114880	7101	uc001gnt.4	ENSG00000135837.15
chr1	182792258	182830132	7102	uc057nuk.1	ENSG00000135838.13
chr1	184791029	184974550	7103	uc001gra.5	ENSG00000135842.16
chr1	172441456	172444086	7104	uc021pey.2	ENSG00000135845.9
chr1	183023459	183145592	7105	uc001gpy.4	ENSG00000135862.5
chr1	173931213	174022297	7106	uc057nkw.1	ENSG00000135870.11
chr1	219968600	220046658	7247	uc001hly.2	ENSG00000136628.17
chr1	220879399	220885059	7248	uc001hmv.5	ENSG00000136630.12
chr1	150067311	150145327	7249	uc001etp.5	ENSG00000136631.12
chr1	206767601	206772494	7250	uc001hen.2	ENSG00000136634.5
chr1	215567391	215621807	7251	uc001hks.5	ENSG00000136636.12
chr1	213051254	213274773	7252	uc010ptr.4	ENSG00000136643.11
chr1	93561790	93847150	7516	uc001dqb.5	ENSG00000137936.16
chr1	83865027	83999132	7517	uc001djc.4	ENSG00000137941.16
chr1	93448130	93554659	7518	uc010otk.3	ENSG00000137942.16
chr1	88935815	88992921	7519	uc001dmp.3	ENSG00000137944.16
chr1	88852931	88891618	7520	uc001dmo.5	ENSG00000137947.11
chr1	91949370	92014421	7521	uc001dol.5	ENSG00000137948.18
chr1	75786200	75795079	7522	uc001dgy.3	ENSG00000137955.15
chr1	78620402	78646145	7523	uc010oro.2	ENSG00000137959.15
chr1	78045901	78138449	7524	uc001dik.4	ENSG00000137960.5
chr1	94171750	94237565	7525	uc001dqj.5	ENSG00000137962.12
chr1	78649830	78664078	7526	uc001dip.5	ENSG00000137965.10
chr1	75204474	75611084	7527	uc001dgu.4	ENSG00000137968.16
chr1	86424085	86456558	7528	uc001dlr.5	ENSG00000137975.7
chr1	84408229	84415008	7529	uc001dju.2	ENSG00000137976.7
chr1	100186918	100249834	7530	uc001dta.4	ENSG00000137992.14
chr1	100266206	100292769	7531	uc001dtc.4	ENSG00000137996.12
chr1	206798869	206842981	8159	uc001heo.3	ENSG00000142224.15
chr1	9035106	9069716	8198	uc001apo.4	ENSG00000142583.17
chr1	8352396	8817465	8199	uc001ape.4	ENSG00000142599.17
chr1	2590642	2632990	8200	uc001ajy.3	ENSG00000142606.15
chr1	1921950	2003837	8201	uc057bjv.1	ENSG00000142609.17
chr1	3069210	3438621	8202	uc001akf.4	ENSG00000142611.16
chr1	15456728	15472091	8203	uc001awk.4	ENSG00000142615.7
chr1	17249097	17284233	8204	uc001bai.4	ENSG00000142619.4
chr1	15247271	15398126	8205	uc001awb.2	ENSG00000142621.19
chr1	17205125	17246005	8206	uc001bah.2	ENSG00000142623.9
chr1	16124336	16156087	8207	uc001aya.2	ENSG00000142627.12
chr1	16198103	16212609	8208	uc001ayc.1	ENSG00000142632.16
chr1	15409894	15430343	8209	uc001awh.2	ENSG00000142634.12
chr1	10474886	10630758	8210	uc001arn.5	ENSG00000142655.12
chr1	10399079	10420144	8211	uc001arc.4	ENSG00000142657.20
chr1	24056036	24112175	8212	uc001bin.5	ENSG00000142661.18
chr1	26279175	26281522	8213	uc001blu.4	ENSG00000142669.13
chr1	26177402	26189886	8214	uc001blm.5	ENSG00000142675.17
chr1	23691778	23696425	8215	uc001bhk.5	ENSG00000142676.12
chr1	24119770	24143121	8216	uc001biq.3	ENSG00000142677.3
chr1	26169870	26172060	8217	uc001bll.5	ENSG00000142684.7
chr1	35713874	35719472	8218	uc001bzh.2	ENSG00000142686.7
chr1	35433489	35557413	8219	uc001byx.4	ENSG00000142687.17
chr1	36322030	36324154	8220	uc001caj.1	ENSG00000142694.6
chr1	34177669	34219131	8221	uc001bxt.4	ENSG00000142698.14
chr1	50417549	50423500	8222	uc010onb.3	ENSG00000142700.11
chr1	27355188	27366892	8224	uc057dvi.1	ENSG00000142733.14
chr1	27369111	27374824	8225	uc001boa.4	ENSG00000142748.12
chr1	26876132	26890297	8226	uc001bnd.2	ENSG00000142751.14
chr1	27342021	27353932	8227	uc001bnv.3	ENSG00000142765.17
chr1	27234667	27308244	8228	uc001bno.5	ENSG00000142784.15
chr1	22001655	22012522	8229	uc001bfl.4	ENSG00000142789.19
chr1	21440312	21484900	8230	uc001ber.5	ENSG00000142794.18
chr1	21822244	21937297	8231	uc001bfj.4	ENSG00000142798.17
chr1	63440772	63523215	8232	uc001dba.3	ENSG00000142856.16
chr1	67407809	67430415	8233	uc001ddy.4	ENSG00000142864.14
chr1	85266247	85277090	8234	uc021opd.3	ENSG00000142867.12
chr1	85580760	85583962	8235	uc001dle.4	ENSG00000142871.15
chr1	84144270	84238498	8236	uc001djl.4	ENSG00000142875.19
chr1	77088989	77219426	8237	uc001dhk.4	ENSG00000142892.14
chr1	31576534	31587686	8238	uc001bta.4	ENSG00000142910.15
chr1	33081166	33120529	8239	uc001bws.4	ENSG00000142920.16
chr1	44775436	44778779	8240	uc001cmi.4	ENSG00000142937.11
chr1	44739819	44767767	8241	uc001cmg.5	ENSG00000142945.12
chr1	43530889	43622357	8242	uc001cjs.4	ENSG00000142949.16
chr1	44783584	44787705	8243	uc001cmm.4	ENSG00000142959.4
chr1	46607714	46616891	8244	uc001cqf.4	ENSG00000142961.14
chr1	46799045	46819413	8245	uc001cqm.5	ENSG00000142973.12
chr1	54980791	54992293	8246	uc001cyd.3	ENSG00000143001.4
chr1	53459398	53467488	8247	uc001cvq.2	ENSG00000143006.7
chr1	87328467	87348923	8248	uc001dmi.4	ENSG00000143013.12
chr1	109466627	109482137	8249	uc001dxp.4	ENSG00000143028.8
chr1	90711538	90717237	8250	uc001dns.4	ENSG00000143032.7
chr1	93079237	93139081	8251	uc009wdj.4	ENSG00000143033.17
chr1	94820349	94895246	8252	uc001dqv.6	ENSG00000143036.16
chr1	116574398	116667755	8253	uc057jsm.1	ENSG00000143061.17
chr1	119619421	119647773	8254	uc001ehy.2	ENSG00000143067.4
chr1	112396180	112461164	8255	uc001ebx.4	ENSG00000143079.14
chr1	110034615	110054641	8256	uc001dza.3	ENSG00000143093.14
chr1	110517250	110518838	8257	uc001dzt.2	ENSG00000143105.6
chr1	109399030	109426351	8258	uc001dxn.4	ENSG00000143106.12
chr1	108712656	108742740	8259	uc001dvx.4	ENSG00000143107.8
chr1	111473791	111478512	8260	uc001ebe.4	ENSG00000143110.11
chr1	110873153	110899928	8261	uc001dzx.4	ENSG00000143119.12
chr1	110451199	110457354	8262	uc001dzs.4	ENSG00000143125.5
chr1	109250018	109275750	8263	uc001dxa.5	ENSG00000143126.7
chr1	145891207	145910189	8264	uc001eoa.4	ENSG00000143127.12
chr1	168085277	168137583	8265	uc001gfd.5	ENSG00000143147.14
chr1	165662215	165698863	8266	uc001gdh.2	ENSG00000143149.12
chr1	169105696	169132722	8267	uc001gfr.2	ENSG00000143153.12
chr1	168178932	168202114	8268	uc001gfg.5	ENSG00000143155.12
chr1	169132530	169367967	8269	uc001gfu.5	ENSG00000143156.13
chr1	166839456	166856344	8270	uc001gdt.2	ENSG00000143157.11
chr1	167916728	167936040	8271	uc001ges.4	ENSG00000143158.10
chr1	167541012	167553767	8272	uc001gel.4	ENSG00000143162.7
chr1	167936660	168075843	8273	uc001gev.5	ENSG00000143164.15
chr1	167052835	167090631	8274	uc001gea.2	ENSG00000143167.11
chr1	165400916	165445196	8275	uc001gda.4	ENSG00000143171.12
chr1	168281039	168314426	8276	uc001gfl.5	ENSG00000143178.12
chr1	165827530	165908109	8277	uc021pec.2	ENSG00000143179.12
chr1	165726794	165768902	8278	uc057mzb.1	ENSG00000143183.16
chr1	168576472	168582077	8279	uc001gfo.2	ENSG00000143184.4
